id;arabicVocalized;arabicUnvocalized;transliteration;german;categoryId;category;partOfSpeech;gender;pluralVocalized;pluralUnvocalized;root;usageNote;hint;frequencyBand;cefrLevel;difficulty;stage;tags;status;lemmaVocalized;lemmaUnvocalized;pattern;wordFamily;collocations;register;activeUse;translationNote
lang_ak;الأكانية;الأكانية;ālakānya;Akan;languages;Sprachen;noun;;;;;"Sprachbezeichnung; für Reise, Medien und Bildung.";"Sprachbezeichnung; für Reise, Medien und Bildung.";extended;B1;4;4;language|proper-name|b1|v012;draft;الأكانية;الأكانية;;;;neutral;false;"Eigenname/Fachbezeichnung; CLDR-Bezeichnung, redaktionelle Ausspracheprüfung ausstehend."
lang_akk;الأكادية;الأكادية;ālakādya;Akkadisch;languages;Sprachen;noun;;;;;"Sprachbezeichnung; für Reise, Medien und Bildung.";"Sprachbezeichnung; für Reise, Medien und Bildung.";extended;B1;4;4;language|proper-name|b1|v012;draft;الأكادية;الأكادية;;;;neutral;false;"Eigenname/Fachbezeichnung; CLDR-Bezeichnung, redaktionelle Ausspracheprüfung ausstehend."
lang_bss;أكوس;أكوس;akws;Akoose;languages;Sprachen;noun;;;;;"Sprachbezeichnung; für Reise, Medien und Bildung.";"Sprachbezeichnung; für Reise, Medien und Bildung.";extended;B1;4;4;language|proper-name|b1|v012;draft;أكوس;أكوس;;;;neutral;false;"Eigenname/Fachbezeichnung; CLDR-Bezeichnung, redaktionelle Ausspracheprüfung ausstehend."
lang_ale;الأليوتية;الأليوتية;ālalywtya;Aleutisch;languages;Sprachen;noun;;;;;"Sprachbezeichnung; für Reise, Medien und Bildung.";"Sprachbezeichnung; für Reise, Medien und Bildung.";extended;B1;4;4;language|proper-name|b1|v012;draft;الأليوتية;الأليوتية;;;;neutral;false;"Eigenname/Fachbezeichnung; CLDR-Bezeichnung, redaktionelle Ausspracheprüfung ausstehend."
lang_nwc;النوارية التقليدية;النوارية التقليدية;ālnwārya āltqlydya;Alt-Newari;languages;Sprachen;noun;;;;;"Sprachbezeichnung; für Reise, Medien und Bildung.";"Sprachbezeichnung; für Reise, Medien und Bildung.";extended;B1;4;4;language|proper-name|b1|v012;draft;النوارية التقليدية;النوارية التقليدية;;;;neutral;false;"Eigenname/Fachbezeichnung; CLDR-Bezeichnung, redaktionelle Ausspracheprüfung ausstehend."
lang_ang;الإنجليزية القديمة;الإنجليزية القديمة;ālinjlyzya ālqdyma;Altenglisch;languages;Sprachen;noun;;;;;"Sprachbezeichnung; für Reise, Medien und Bildung.";"Sprachbezeichnung; für Reise, Medien und Bildung.";extended;B1;4;4;language|proper-name|b1|v012;draft;الإنجليزية القديمة;الإنجليزية القديمة;;;;neutral;false;"Eigenname/Fachbezeichnung; CLDR-Bezeichnung, redaktionelle Ausspracheprüfung ausstehend."
lang_fro;الفرنسية القديمة;الفرنسية القديمة;ālfrnsya ālqdyma;Altfranzösisch;languages;Sprachen;noun;;;;;"Sprachbezeichnung; für Reise, Medien und Bildung.";"Sprachbezeichnung; für Reise, Medien und Bildung.";extended;B1;4;4;language|proper-name|b1|v012;draft;الفرنسية القديمة;الفرنسية القديمة;;;;neutral;false;"Eigenname/Fachbezeichnung; CLDR-Bezeichnung, redaktionelle Ausspracheprüfung ausstehend."
lang_grc;اليونانية القديمة;اليونانية القديمة;ālywnānya ālqdyma;Altgriechisch;languages;Sprachen;noun;;;;;"Sprachbezeichnung; für Reise, Medien und Bildung.";"Sprachbezeichnung; für Reise, Medien und Bildung.";extended;B1;4;4;language|proper-name|b1|v012;draft;اليونانية القديمة;اليونانية القديمة;;;;neutral;false;"Eigenname/Fachbezeichnung; CLDR-Bezeichnung, redaktionelle Ausspracheprüfung ausstehend."
lang_goh;الألمانية العليا القديمة;الألمانية العليا القديمة;ālalmānya ālʿlyā ālqdyma;Althochdeutsch;languages;Sprachen;noun;;;;;"Sprachbezeichnung; für Reise, Medien und Bildung.";"Sprachbezeichnung; für Reise, Medien und Bildung.";extended;B1;4;4;language|proper-name|b1|v012;draft;الألمانية العليا القديمة;الألمانية العليا القديمة;;;;neutral;false;"Eigenname/Fachbezeichnung; CLDR-Bezeichnung, redaktionelle Ausspracheprüfung ausstehend."
lang_sga;الأيرلندية القديمة;الأيرلندية القديمة;ālayrlndya ālqdyma;Altirisch;languages;Sprachen;noun;;;;;"Sprachbezeichnung; für Reise, Medien und Bildung.";"Sprachbezeichnung; für Reise, Medien und Bildung.";extended;B1;4;4;language|proper-name|b1|v012;draft;الأيرلندية القديمة;الأيرلندية القديمة;;;;neutral;false;"Eigenname/Fachbezeichnung; CLDR-Bezeichnung, redaktionelle Ausspracheprüfung ausstehend."
lang_non;النورس القديم;النورس القديم;ālnwrs ālqdym;Altnordisch;languages;Sprachen;noun;;;;;"Sprachbezeichnung; für Reise, Medien und Bildung.";"Sprachbezeichnung; für Reise, Medien und Bildung.";extended;B1;4;4;language|proper-name|b1|v012;draft;النورس القديم;النورس القديم;;;;neutral;false;"Eigenname/Fachbezeichnung; CLDR-Bezeichnung, redaktionelle Ausspracheprüfung ausstehend."
lang_peo;الفارسية القديمة;الفارسية القديمة;ālfārsya ālqdyma;Altpersisch;languages;Sprachen;noun;;;;;"Sprachbezeichnung; für Reise, Medien und Bildung.";"Sprachbezeichnung; für Reise, Medien und Bildung.";extended;B1;4;4;language|proper-name|b1|v012;draft;الفارسية القديمة;الفارسية القديمة;;;;neutral;false;"Eigenname/Fachbezeichnung; CLDR-Bezeichnung, redaktionelle Ausspracheprüfung ausstehend."
lang_prg;البروسياوية;البروسياوية;ālbrwsyāwya;Altpreußisch;languages;Sprachen;noun;;;;;"Sprachbezeichnung; für Reise, Medien und Bildung.";"Sprachbezeichnung; für Reise, Medien und Bildung.";extended;B1;4;4;language|proper-name|b1|v012;draft;البروسياوية;البروسياوية;;;;neutral;false;"Eigenname/Fachbezeichnung; CLDR-Bezeichnung, redaktionelle Ausspracheprüfung ausstehend."
lang_pro;البروفانسية القديمة;البروفانسية القديمة;ālbrwfānsya ālqdyma;Altprovenzalisch;languages;Sprachen;noun;;;;;"Sprachbezeichnung; für Reise, Medien und Bildung.";"Sprachbezeichnung; für Reise, Medien und Bildung.";extended;B1;4;4;language|proper-name|b1|v012;draft;البروفانسية القديمة;البروفانسية القديمة;;;;neutral;false;"Eigenname/Fachbezeichnung; CLDR-Bezeichnung, redaktionelle Ausspracheprüfung ausstehend."
lang_syc;سريانية تقليدية;سريانية تقليدية;sryānya tqlydya;Altsyrisch;languages;Sprachen;noun;;;;;"Sprachbezeichnung; für Reise, Medien und Bildung.";"Sprachbezeichnung; für Reise, Medien und Bildung.";extended;B1;4;4;language|proper-name|b1|v012;draft;سريانية تقليدية;سريانية تقليدية;;;;neutral;false;"Eigenname/Fachbezeichnung; CLDR-Bezeichnung, redaktionelle Ausspracheprüfung ausstehend."
lang_anp;الأنجيكا;الأنجيكا;ālanjykā;Angika;languages;Sprachen;noun;;;;;"Sprachbezeichnung; für Reise, Medien und Bildung.";"Sprachbezeichnung; für Reise, Medien und Bildung.";extended;B1;4;4;language|proper-name|b1|v012;draft;الأنجيكا;الأنجيكا;;;;neutral;false;"Eigenname/Fachbezeichnung; CLDR-Bezeichnung, redaktionelle Ausspracheprüfung ausstehend."
curr_afn;أفغاني;أفغاني;afghāny;Afghanischer Afghani;currencies;Währungen;noun;;;;;"Aktuelle Währungsbezeichnung; überwiegend rezeptiver Fachwortschatz.";"Aktuelle Währungsbezeichnung; überwiegend rezeptiver Fachwortschatz.";extended;B2;5;5;currency|economy|b2|v012;draft;أفغاني;أفغاني;;;;formal;false;"Eigenname/Fachbezeichnung; CLDR-Bezeichnung, redaktionelle Ausspracheprüfung ausstehend."
curr_all;ليك ألباني;ليك ألباني;lyk albāny;Albanischer Lek;currencies;Währungen;noun;;;;;"Aktuelle Währungsbezeichnung; überwiegend rezeptiver Fachwortschatz.";"Aktuelle Währungsbezeichnung; überwiegend rezeptiver Fachwortschatz.";extended;B2;5;5;currency|economy|b2|v012;draft;ليك ألباني;ليك ألباني;;;;formal;false;"Eigenname/Fachbezeichnung; CLDR-Bezeichnung, redaktionelle Ausspracheprüfung ausstehend."
curr_dzd;دينار جزائري;دينار جزائري;dynār jzāʾry;Algerischer Dinar;currencies;Währungen;noun;;;;;"Aktuelle Währungsbezeichnung; überwiegend rezeptiver Fachwortschatz.";"Aktuelle Währungsbezeichnung; überwiegend rezeptiver Fachwortschatz.";extended;B2;5;5;currency|economy|b2|v012;draft;دينار جزائري;دينار جزائري;;;;formal;false;"Eigenname/Fachbezeichnung; CLDR-Bezeichnung, redaktionelle Ausspracheprüfung ausstehend."
curr_aoa;كوانزا أنغولي;كوانزا أنغولي;kwānzā anghwly;Angolanischer Kwanza;currencies;Währungen;noun;;;;;"Aktuelle Währungsbezeichnung; überwiegend rezeptiver Fachwortschatz.";"Aktuelle Währungsbezeichnung; überwiegend rezeptiver Fachwortschatz.";extended;B2;5;5;currency|economy|b2|v012;draft;كوانزا أنغولي;كوانزا أنغولي;;;;formal;false;"Eigenname/Fachbezeichnung; CLDR-Bezeichnung, redaktionelle Ausspracheprüfung ausstehend."
curr_ars;بيزو أرجنتيني;بيزو أرجنتيني;byzw arjntyny;Argentinischer Peso;currencies;Währungen;noun;;;;;"Aktuelle Währungsbezeichnung; überwiegend rezeptiver Fachwortschatz.";"Aktuelle Währungsbezeichnung; überwiegend rezeptiver Fachwortschatz.";extended;B2;5;5;currency|economy|b2|v012;draft;بيزو أرجنتيني;بيزو أرجنتيني;;;;formal;false;"Eigenname/Fachbezeichnung; CLDR-Bezeichnung, redaktionelle Ausspracheprüfung ausstehend."
curr_amd;درام أرميني;درام أرميني;drām armyny;Armenischer Dram;currencies;Währungen;noun;;;;;"Aktuelle Währungsbezeichnung; überwiegend rezeptiver Fachwortschatz.";"Aktuelle Währungsbezeichnung; überwiegend rezeptiver Fachwortschatz.";extended;B2;5;5;currency|economy|b2|v012;draft;درام أرميني;درام أرميني;;;;formal;false;"Eigenname/Fachbezeichnung; CLDR-Bezeichnung, redaktionelle Ausspracheprüfung ausstehend."
curr_awg;فلورن أروبي;فلورن أروبي;flwrn arwby;Aruba-Florin;currencies;Währungen;noun;;;;;"Aktuelle Währungsbezeichnung; überwiegend rezeptiver Fachwortschatz.";"Aktuelle Währungsbezeichnung; überwiegend rezeptiver Fachwortschatz.";extended;B2;5;5;currency|economy|b2|v012;draft;فلورن أروبي;فلورن أروبي;;;;formal;false;"Eigenname/Fachbezeichnung; CLDR-Bezeichnung, redaktionelle Ausspracheprüfung ausstehend."
curr_azn;مانات أذربيجان;مانات أذربيجان;mānāt adhrbyjān;Aserbaidschan-Manat;currencies;Währungen;noun;;;;;"Aktuelle Währungsbezeichnung; überwiegend rezeptiver Fachwortschatz.";"Aktuelle Währungsbezeichnung; überwiegend rezeptiver Fachwortschatz.";extended;B2;5;5;currency|economy|b2|v012;draft;مانات أذربيجان;مانات أذربيجان;;;;formal;false;"Eigenname/Fachbezeichnung; CLDR-Bezeichnung, redaktionelle Ausspracheprüfung ausstehend."
curr_aud;دولار أسترالي;دولار أسترالي;dwlār astrāly;Australischer Dollar;currencies;Währungen;noun;;;;;"Aktuelle Währungsbezeichnung; überwiegend rezeptiver Fachwortschatz.";"Aktuelle Währungsbezeichnung; überwiegend rezeptiver Fachwortschatz.";extended;B2;5;5;currency|economy|b2|v012;draft;دولار أسترالي;دولار أسترالي;;;;formal;false;"Eigenname/Fachbezeichnung; CLDR-Bezeichnung, redaktionelle Ausspracheprüfung ausstehend."
curr_bsd;دولار باهامي;دولار باهامي;dwlār bāhāmy;Bahamas-Dollar;currencies;Währungen;noun;;;;;"Aktuelle Währungsbezeichnung; überwiegend rezeptiver Fachwortschatz.";"Aktuelle Währungsbezeichnung; überwiegend rezeptiver Fachwortschatz.";extended;B2;5;5;currency|economy|b2|v012;draft;دولار باهامي;دولار باهامي;;;;formal;false;"Eigenname/Fachbezeichnung; CLDR-Bezeichnung, redaktionelle Ausspracheprüfung ausstehend."
curr_bhd;دينار بحريني;دينار بحريني;dynār bḥryny;Bahrain-Dinar;currencies;Währungen;noun;;;;;"Aktuelle Währungsbezeichnung; überwiegend rezeptiver Fachwortschatz.";"Aktuelle Währungsbezeichnung; überwiegend rezeptiver Fachwortschatz.";extended;B2;5;5;currency|economy|b2|v012;draft;دينار بحريني;دينار بحريني;;;;formal;false;"Eigenname/Fachbezeichnung; CLDR-Bezeichnung, redaktionelle Ausspracheprüfung ausstehend."
curr_bdt;تاكا بنغلاديشي;تاكا بنغلاديشي;tākā bnghlādyshy;Bangladesch-Taka;currencies;Währungen;noun;;;;;"Aktuelle Währungsbezeichnung; überwiegend rezeptiver Fachwortschatz.";"Aktuelle Währungsbezeichnung; überwiegend rezeptiver Fachwortschatz.";extended;B2;5;5;currency|economy|b2|v012;draft;تاكا بنغلاديشي;تاكا بنغلاديشي;;;;formal;false;"Eigenname/Fachbezeichnung; CLDR-Bezeichnung, redaktionelle Ausspracheprüfung ausstehend."
curr_bbd;دولار بربادوسي;دولار بربادوسي;dwlār brbādwsy;Barbados-Dollar;currencies;Währungen;noun;;;;;"Aktuelle Währungsbezeichnung; überwiegend rezeptiver Fachwortschatz.";"Aktuelle Währungsbezeichnung; überwiegend rezeptiver Fachwortschatz.";extended;B2;5;5;currency|economy|b2|v012;draft;دولار بربادوسي;دولار بربادوسي;;;;formal;false;"Eigenname/Fachbezeichnung; CLDR-Bezeichnung, redaktionelle Ausspracheprüfung ausstehend."
curr_bzd;دولار بليزي;دولار بليزي;dwlār blyzy;Belize-Dollar;currencies;Währungen;noun;;;;;"Aktuelle Währungsbezeichnung; überwiegend rezeptiver Fachwortschatz.";"Aktuelle Währungsbezeichnung; überwiegend rezeptiver Fachwortschatz.";extended;B2;5;5;currency|economy|b2|v012;draft;دولار بليزي;دولار بليزي;;;;formal;false;"Eigenname/Fachbezeichnung; CLDR-Bezeichnung, redaktionelle Ausspracheprüfung ausstehend."
curr_bmd;دولار برمودي;دولار برمودي;dwlār brmwdy;Bermuda-Dollar;currencies;Währungen;noun;;;;;"Aktuelle Währungsbezeichnung; überwiegend rezeptiver Fachwortschatz.";"Aktuelle Währungsbezeichnung; überwiegend rezeptiver Fachwortschatz.";extended;B2;5;5;currency|economy|b2|v012;draft;دولار برمودي;دولار برمودي;;;;formal;false;"Eigenname/Fachbezeichnung; CLDR-Bezeichnung, redaktionelle Ausspracheprüfung ausstehend."
curr_btn;نولتوم بوتاني;نولتوم بوتاني;nwltwm bwtāny;Bhutan-Ngultrum;currencies;Währungen;noun;;;;;"Aktuelle Währungsbezeichnung; überwiegend rezeptiver Fachwortschatz.";"Aktuelle Währungsbezeichnung; überwiegend rezeptiver Fachwortschatz.";extended;B2;5;5;currency|economy|b2|v012;draft;نولتوم بوتاني;نولتوم بوتاني;;;;formal;false;"Eigenname/Fachbezeichnung; CLDR-Bezeichnung, redaktionelle Ausspracheprüfung ausstehend."
curr_bob;بوليفيانو بوليفي;بوليفيانو بوليفي;bwlyfyānw bwlyfy;Bolivianischer Boliviano;currencies;Währungen;noun;;;;;"Aktuelle Währungsbezeichnung; überwiegend rezeptiver Fachwortschatz.";"Aktuelle Währungsbezeichnung; überwiegend rezeptiver Fachwortschatz.";extended;B2;5;5;currency|economy|b2|v012;draft;بوليفيانو بوليفي;بوليفيانو بوليفي;;;;formal;false;"Eigenname/Fachbezeichnung; CLDR-Bezeichnung, redaktionelle Ausspracheprüfung ausstehend."
curr_bwp;بولا بتسواني;بولا بتسواني;bwlā btswāny;Botswanischer Pula;currencies;Währungen;noun;;;;;"Aktuelle Währungsbezeichnung; überwiegend rezeptiver Fachwortschatz.";"Aktuelle Währungsbezeichnung; überwiegend rezeptiver Fachwortschatz.";extended;B2;5;5;currency|economy|b2|v012;draft;بولا بتسواني;بولا بتسواني;;;;formal;false;"Eigenname/Fachbezeichnung; CLDR-Bezeichnung, redaktionelle Ausspracheprüfung ausstehend."
curr_brl;ريال برازيلي;ريال برازيلي;ryāl brāzyly;Brasilianischer Real;currencies;Währungen;noun;;;;;"Aktuelle Währungsbezeichnung; überwiegend rezeptiver Fachwortschatz.";"Aktuelle Währungsbezeichnung; überwiegend rezeptiver Fachwortschatz.";extended;B2;5;5;currency|economy|b2|v012;draft;ريال برازيلي;ريال برازيلي;;;;formal;false;"Eigenname/Fachbezeichnung; CLDR-Bezeichnung, redaktionelle Ausspracheprüfung ausstehend."
curr_gbp;جنيه إسترليني;جنيه إسترليني;jnyh istrlyny;Britisches Pfund;currencies;Währungen;noun;;;;;"Aktuelle Währungsbezeichnung; überwiegend rezeptiver Fachwortschatz.";"Aktuelle Währungsbezeichnung; überwiegend rezeptiver Fachwortschatz.";extended;B2;5;5;currency|economy|b2|v012;draft;جنيه إسترليني;جنيه إسترليني;;;;formal;false;"Eigenname/Fachbezeichnung; CLDR-Bezeichnung, redaktionelle Ausspracheprüfung ausstehend."
curr_bnd;دولار بروناي;دولار بروناي;dwlār brwnāy;Brunei-Dollar;currencies;Währungen;noun;;;;;"Aktuelle Währungsbezeichnung; überwiegend rezeptiver Fachwortschatz.";"Aktuelle Währungsbezeichnung; überwiegend rezeptiver Fachwortschatz.";extended;B2;5;5;currency|economy|b2|v012;draft;دولار بروناي;دولار بروناي;;;;formal;false;"Eigenname/Fachbezeichnung; CLDR-Bezeichnung, redaktionelle Ausspracheprüfung ausstehend."
curr_bgn;ليف بلغاري;ليف بلغاري;lyf blghāry;Bulgarischer Lew;currencies;Währungen;noun;;;;;"Aktuelle Währungsbezeichnung; überwiegend rezeptiver Fachwortschatz.";"Aktuelle Währungsbezeichnung; überwiegend rezeptiver Fachwortschatz.";extended;B2;5;5;currency|economy|b2|v012;draft;ليف بلغاري;ليف بلغاري;;;;formal;false;"Eigenname/Fachbezeichnung; CLDR-Bezeichnung, redaktionelle Ausspracheprüfung ausstehend."
curr_bif;فرنك بروندي;فرنك بروندي;frnk brwndy;Burundi-Franc;currencies;Währungen;noun;;;;;"Aktuelle Währungsbezeichnung; überwiegend rezeptiver Fachwortschatz.";"Aktuelle Währungsbezeichnung; überwiegend rezeptiver Fachwortschatz.";extended;B2;5;5;currency|economy|b2|v012;draft;فرنك بروندي;فرنك بروندي;;;;formal;false;"Eigenname/Fachbezeichnung; CLDR-Bezeichnung, redaktionelle Ausspracheprüfung ausstehend."
curr_cve;اسكودو الرأس الأخضر;اسكودو الرأس الأخضر;āskwdw ālras ālakhḍr;Cabo-Verde-Escudo;currencies;Währungen;noun;;;;;"Aktuelle Währungsbezeichnung; überwiegend rezeptiver Fachwortschatz.";"Aktuelle Währungsbezeichnung; überwiegend rezeptiver Fachwortschatz.";extended;B2;5;5;currency|economy|b2|v012;draft;اسكودو الرأس الأخضر;اسكودو الرأس الأخضر;;;;formal;false;"Eigenname/Fachbezeichnung; CLDR-Bezeichnung, redaktionelle Ausspracheprüfung ausstehend."
curr_xof;فرنك غرب أفريقي;فرنك غرب أفريقي;frnk ghrb afryqy;CFA-Franc (BCEAO);currencies;Währungen;noun;;;;;"Aktuelle Währungsbezeichnung; überwiegend rezeptiver Fachwortschatz.";"Aktuelle Währungsbezeichnung; überwiegend rezeptiver Fachwortschatz.";extended;B2;5;5;currency|economy|b2|v012;draft;فرنك غرب أفريقي;فرنك غرب أفريقي;;;;formal;false;"Eigenname/Fachbezeichnung; CLDR-Bezeichnung, redaktionelle Ausspracheprüfung ausstehend."
curr_xaf;فرنك وسط أفريقي;فرنك وسط أفريقي;frnk wsṭ afryqy;CFA-Franc (BEAC);currencies;Währungen;noun;;;;;"Aktuelle Währungsbezeichnung; überwiegend rezeptiver Fachwortschatz.";"Aktuelle Währungsbezeichnung; überwiegend rezeptiver Fachwortschatz.";extended;B2;5;5;currency|economy|b2|v012;draft;فرنك وسط أفريقي;فرنك وسط أفريقي;;;;formal;false;"Eigenname/Fachbezeichnung; CLDR-Bezeichnung, redaktionelle Ausspracheprüfung ausstehend."
curr_xpf;فرنك سي إف بي;فرنك سي إف بي;frnk sy if by;CFP-Franc;currencies;Währungen;noun;;;;;"Aktuelle Währungsbezeichnung; überwiegend rezeptiver Fachwortschatz.";"Aktuelle Währungsbezeichnung; überwiegend rezeptiver Fachwortschatz.";extended;B2;5;5;currency|economy|b2|v012;draft;فرنك سي إف بي;فرنك سي إف بي;;;;formal;false;"Eigenname/Fachbezeichnung; CLDR-Bezeichnung, redaktionelle Ausspracheprüfung ausstehend."
curr_clp;بيزو تشيلي;بيزو تشيلي;byzw tshyly;Chilenischer Peso;currencies;Währungen;noun;;;;;"Aktuelle Währungsbezeichnung; überwiegend rezeptiver Fachwortschatz.";"Aktuelle Währungsbezeichnung; überwiegend rezeptiver Fachwortschatz.";extended;B2;5;5;currency|economy|b2|v012;draft;بيزو تشيلي;بيزو تشيلي;;;;formal;false;"Eigenname/Fachbezeichnung; CLDR-Bezeichnung, redaktionelle Ausspracheprüfung ausstehend."
curr_crc;كولن كوستاريكي;كولن كوستاريكي;kwln kwstāryky;Costa-Rica-Colón;currencies;Währungen;noun;;;;;"Aktuelle Währungsbezeichnung; überwiegend rezeptiver Fachwortschatz.";"Aktuelle Währungsbezeichnung; überwiegend rezeptiver Fachwortschatz.";extended;B2;5;5;currency|economy|b2|v012;draft;كولن كوستاريكي;كولن كوستاريكي;;;;formal;false;"Eigenname/Fachbezeichnung; CLDR-Bezeichnung, redaktionelle Ausspracheprüfung ausstehend."
curr_dop;بيزو الدومنيكان;بيزو الدومنيكان;byzw āldwmnykān;Dominikanischer Peso;currencies;Währungen;noun;;;;;"Aktuelle Währungsbezeichnung; überwiegend rezeptiver Fachwortschatz.";"Aktuelle Währungsbezeichnung; überwiegend rezeptiver Fachwortschatz.";extended;B2;5;5;currency|economy|b2|v012;draft;بيزو الدومنيكان;بيزو الدومنيكان;;;;formal;false;"Eigenname/Fachbezeichnung; CLDR-Bezeichnung, redaktionelle Ausspracheprüfung ausstehend."
curr_djf;فرنك جيبوتي;فرنك جيبوتي;frnk jybwty;Dschibuti-Franc;currencies;Währungen;noun;;;;;"Aktuelle Währungsbezeichnung; überwiegend rezeptiver Fachwortschatz.";"Aktuelle Währungsbezeichnung; überwiegend rezeptiver Fachwortschatz.";extended;B2;5;5;currency|economy|b2|v012;draft;فرنك جيبوتي;فرنك جيبوتي;;;;formal;false;"Eigenname/Fachbezeichnung; CLDR-Bezeichnung, redaktionelle Ausspracheprüfung ausstehend."
curr_dkk;كرونة دنماركية;كرونة دنماركية;krwna dnmārkya;Dänische Krone;currencies;Währungen;noun;;;;;"Aktuelle Währungsbezeichnung; überwiegend rezeptiver Fachwortschatz.";"Aktuelle Währungsbezeichnung; überwiegend rezeptiver Fachwortschatz.";extended;B2;5;5;currency|economy|b2|v012;draft;كرونة دنماركية;كرونة دنماركية;;;;formal;false;"Eigenname/Fachbezeichnung; CLDR-Bezeichnung, redaktionelle Ausspracheprüfung ausstehend."
curr_ern;ناكفا أريتري;ناكفا أريتري;nākfā arytry;Eritreischer Nakfa;currencies;Währungen;noun;;;;;"Aktuelle Währungsbezeichnung; überwiegend rezeptiver Fachwortschatz.";"Aktuelle Währungsbezeichnung; überwiegend rezeptiver Fachwortschatz.";extended;B2;5;5;currency|economy|b2|v012;draft;ناكفا أريتري;ناكفا أريتري;;;;formal;false;"Eigenname/Fachbezeichnung; CLDR-Bezeichnung, redaktionelle Ausspracheprüfung ausstehend."
curr_eur;يورو;يورو;ywrw;Euro;currencies;Währungen;noun;;;;;"Aktuelle Währungsbezeichnung; überwiegend rezeptiver Fachwortschatz.";"Aktuelle Währungsbezeichnung; überwiegend rezeptiver Fachwortschatz.";extended;B2;5;5;currency|economy|b2|v012;draft;يورو;يورو;;;;formal;false;"Eigenname/Fachbezeichnung; CLDR-Bezeichnung, redaktionelle Ausspracheprüfung ausstehend."
curr_fkp;جنيه جزر فوكلاند;جنيه جزر فوكلاند;jnyh jzr fwklānd;Falkland-Pfund;currencies;Währungen;noun;;;;;"Aktuelle Währungsbezeichnung; überwiegend rezeptiver Fachwortschatz.";"Aktuelle Währungsbezeichnung; überwiegend rezeptiver Fachwortschatz.";extended;B2;5;5;currency|economy|b2|v012;draft;جنيه جزر فوكلاند;جنيه جزر فوكلاند;;;;formal;false;"Eigenname/Fachbezeichnung; CLDR-Bezeichnung, redaktionelle Ausspracheprüfung ausstehend."
curr_fjd;دولار فيجي;دولار فيجي;dwlār fyjy;Fidschi-Dollar;currencies;Währungen;noun;;;;;"Aktuelle Währungsbezeichnung; überwiegend rezeptiver Fachwortschatz.";"Aktuelle Währungsbezeichnung; überwiegend rezeptiver Fachwortschatz.";extended;B2;5;5;currency|economy|b2|v012;draft;دولار فيجي;دولار فيجي;;;;formal;false;"Eigenname/Fachbezeichnung; CLDR-Bezeichnung, redaktionelle Ausspracheprüfung ausstehend."
curr_gmd;دلاسي غامبي;دلاسي غامبي;dlāsy ghāmby;Gambia-Dalasi;currencies;Währungen;noun;;;;;"Aktuelle Währungsbezeichnung; überwiegend rezeptiver Fachwortschatz.";"Aktuelle Währungsbezeichnung; überwiegend rezeptiver Fachwortschatz.";extended;B2;5;5;currency|economy|b2|v012;draft;دلاسي غامبي;دلاسي غامبي;;;;formal;false;"Eigenname/Fachbezeichnung; CLDR-Bezeichnung, redaktionelle Ausspracheprüfung ausstehend."
curr_gel;لارى جورجي;لارى جورجي;lārā jwrjy;Georgischer Lari;currencies;Währungen;noun;;;;;"Aktuelle Währungsbezeichnung; überwiegend rezeptiver Fachwortschatz.";"Aktuelle Währungsbezeichnung; überwiegend rezeptiver Fachwortschatz.";extended;B2;5;5;currency|economy|b2|v012;draft;لارى جورجي;لارى جورجي;;;;formal;false;"Eigenname/Fachbezeichnung; CLDR-Bezeichnung, redaktionelle Ausspracheprüfung ausstehend."
curr_ghs;سيدي غانا;سيدي غانا;sydy ghānā;Ghanaischer Cedi;currencies;Währungen;noun;;;;;"Aktuelle Währungsbezeichnung; überwiegend rezeptiver Fachwortschatz.";"Aktuelle Währungsbezeichnung; überwiegend rezeptiver Fachwortschatz.";extended;B2;5;5;currency|economy|b2|v012;draft;سيدي غانا;سيدي غانا;;;;formal;false;"Eigenname/Fachbezeichnung; CLDR-Bezeichnung, redaktionelle Ausspracheprüfung ausstehend."
curr_gip;جنيه جبل طارق;جنيه جبل طارق;jnyh jbl ṭārq;Gibraltar-Pfund;currencies;Währungen;noun;;;;;"Aktuelle Währungsbezeichnung; überwiegend rezeptiver Fachwortschatz.";"Aktuelle Währungsbezeichnung; überwiegend rezeptiver Fachwortschatz.";extended;B2;5;5;currency|economy|b2|v012;draft;جنيه جبل طارق;جنيه جبل طارق;;;;formal;false;"Eigenname/Fachbezeichnung; CLDR-Bezeichnung, redaktionelle Ausspracheprüfung ausstehend."
curr_gtq;كوتزال غواتيمالا;كوتزال غواتيمالا;kwtzāl ghwātymālā;Guatemaltekischer Quetzal;currencies;Währungen;noun;;;;;"Aktuelle Währungsbezeichnung; überwiegend rezeptiver Fachwortschatz.";"Aktuelle Währungsbezeichnung; überwiegend rezeptiver Fachwortschatz.";extended;B2;5;5;currency|economy|b2|v012;draft;كوتزال غواتيمالا;كوتزال غواتيمالا;;;;formal;false;"Eigenname/Fachbezeichnung; CLDR-Bezeichnung, redaktionelle Ausspracheprüfung ausstehend."
curr_gnf;فرنك غينيا;فرنك غينيا;frnk ghynyā;Guinea-Franc;currencies;Währungen;noun;;;;;"Aktuelle Währungsbezeichnung; überwiegend rezeptiver Fachwortschatz.";"Aktuelle Währungsbezeichnung; überwiegend rezeptiver Fachwortschatz.";extended;B2;5;5;currency|economy|b2|v012;draft;فرنك غينيا;فرنك غينيا;;;;formal;false;"Eigenname/Fachbezeichnung; CLDR-Bezeichnung, redaktionelle Ausspracheprüfung ausstehend."
